127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/icons/default/icons.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/plugins/autolink/plugin.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/plugins/advlist/plugin.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/plugins/link/plugin.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/plugins/image/plugin.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/plugins/lists/plugin.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/plugins/charmap/plugin.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/plugins/print/plugin.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/plugins/preview/plugin.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/plugins/media/plugin.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/plugins/paste/plugin.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/plugins/imagetools/plugin.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/plugins/save/plugin.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/plugins/hr/plugin.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/plugins/pagebreak/plugin.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/plugins/template/plugin.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/plugins/fullscreen/plugin.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [23/Dec/2021:16:52:05 +0800] "GET /src/tinymce/js/tinymce/plugins/textcolor/plugin.min.js HTTP/1.1" 304 0 "http://127.0.0.1/src/tinymce/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
